index,pred
18241,1
18242,1
18243,1
18244,0
18245,0
18246,0
18247,1
18248,1
18249,0
18250,0
18251,0
18252,0
18253,0
18254,1
18255,1
18256,0
18257,1
18258,1
18259,0
18260,0
18261,0
18262,1
18263,0
18264,0
18265,0
18266,0
18267,0
18268,1
18269,0
18270,0
18271,1
18272,1
18273,0
18274,0
18275,1
18276,1
18277,0
18278,0
18279,0
18280,1
18281,0
18282,1
18283,1
18284,1
18285,1
18286,1
18287,0
18288,1
18289,1
18290,1
18291,0
18292,1
18293,0
18294,1
18295,1
18296,1
18297,1
18298,0
18299,1
18300,1
18301,0
18302,0
18303,0
18304,1
18305,0
18306,0
18307,0
18308,1
18309,1
18310,0
18311,1
18312,0
18313,1
18314,0
18315,0
18316,1
18317,1
18318,1
18319,1
18320,1
18321,0
18322,1
18323,1
18324,1
18325,0
18326,0
18327,0
18328,1
18329,0
18330,0
18331,1
18332,1
18333,0
18334,0
18335,0
18336,0
18337,0
18338,0
18339,1
18340,0
18341,1
18342,0
18343,1
18344,0
18345,0
18346,1
18347,0
18348,1
18349,0
18350,0
18351,1
18352,1
18353,0
18354,1
18355,0
18356,0
18357,1
18358,1
18359,1
18360,1
18361,1
18362,1
18363,1
18364,1
18365,1
18366,0
18367,1
18368,0
18369,1
18370,1
18371,0
18372,1
18373,1
18374,1
18375,0
18376,0
18377,1
18378,1
18379,1
18380,0
18381,0
18382,1
18383,1
18384,0
18385,1
18386,1
18387,0
18388,0
18389,1
18390,1
18391,1
18392,0
18393,0
18394,1
18395,0
18396,0
18397,1
18398,1
18399,0
18400,1
18401,0
18402,1
18403,1
18404,1
18405,0
18406,0
18407,1
18408,1
18409,1
18410,1
18411,0
18412,0
18413,0
18414,1
18415,1
18416,0
18417,0
18418,1
18419,0
18420,0
18421,1
18422,0
18423,0
18424,0
18425,1
18426,0
18427,0
18428,1
18429,1
18430,1
18431,0
18432,0
18433,1
18434,1
18435,0
18436,1
18437,0
18438,1
18439,0
18440,0
18441,1
18442,0
18443,0
18444,1
18445,0
18446,0
18447,1
18448,0
18449,1
18450,0
18451,0
18452,0
18453,1
18454,0
18455,0
18456,1
18457,0
18458,1
18459,1
18460,1
18461,0
18462,0
18463,0
18464,0
18465,0
18466,0
18467,0
18468,0
18469,1
18470,1
18471,1
18472,1
18473,1
18474,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,0
18481,1
18482,0
18483,1
18484,1
18485,1
18486,0
18487,1
18488,1
18489,0
18490,0
18491,1
18492,0
18493,0
18494,0
18495,0
18496,1
18497,1
18498,1
18499,1
18500,0
18501,0
18502,0
18503,1
18504,1
18505,1
18506,1
18507,0
18508,0
18509,0
18510,1
18511,1
18512,0
18513,1
18514,1
18515,1
18516,0
18517,1
18518,0
18519,0
18520,1
18521,1
18522,1
18523,0
18524,0
18525,1
18526,0
18527,0
18528,1
18529,0
18530,0
18531,0
18532,1
18533,0
18534,0
18535,0
18536,1
18537,1
18538,0
18539,0
18540,0
18541,1
18542,0
18543,1
18544,1
18545,0
18546,1
18547,0
18548,1
18549,0
18550,1
18551,1
18552,0
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,1
18564,0
18565,0
18566,1
18567,0
18568,1
18569,0
18570,1
18571,0
18572,1
18573,0
18574,1
18575,1
18576,0
18577,1
18578,0
18579,1
18580,0
18581,0
18582,0
18583,0
18584,1
18585,1
18586,0
18587,1
18588,1
18589,0
18590,0
18591,0
18592,0
18593,1
18594,0
18595,0
18596,1
18597,0
18598,1
18599,1
18600,1
18601,1
18602,1
18603,0
18604,0
18605,0
18606,1
18607,1
18608,1
18609,1
18610,0
18611,0
18612,1
18613,0
18614,0
18615,1
18616,1
18617,0
18618,0
18619,1
18620,0
18621,1
18622,0
18623,1
18624,1
18625,1
18626,0
18627,1
18628,1
18629,0
18630,0
18631,0
18632,0
18633,1
18634,1
18635,1
18636,0
18637,0
18638,0
18639,0
18640,1
18641,1
18642,1
18643,0
18644,1
18645,1
18646,1
18647,0
18648,0
18649,0
18650,0
18651,0
18652,1
18653,1
18654,1
18655,1
18656,1
18657,0
18658,1
18659,1
18660,1
18661,1
18662,0
18663,1
18664,0
18665,0
18666,1
18667,0
18668,0
18669,0
18670,0
18671,0
18672,1
18673,0
18674,1
18675,1
18676,0
18677,0
18678,0
18679,0
18680,0
18681,0
18682,0
18683,0
18684,1
18685,1
18686,0
18687,0
18688,0
18689,1
18690,0
18691,0
18692,0
18693,0
18694,0
18695,0
18696,0
18697,0
18698,1
18699,0
18700,1
18701,0
18702,1
18703,1
18704,0
18705,1
18706,1
18707,0
18708,1
18709,1
18710,1
18711,0
18712,1
18713,0
18714,1
18715,1
18716,1
18717,1
18718,0
18719,1
18720,1
18721,1
18722,1
18723,0
18724,0
18725,0
18726,0
18727,0
18728,1
18729,1
18730,0
18731,0
18732,1
18733,0
18734,0
18735,1
18736,0
18737,1
18738,0
18739,1
18740,1
18741,0
18742,0
18743,0
18744,0
18745,1
18746,0
18747,1
18748,0
18749,0
18750,1
18751,1
18752,0
18753,0
18754,0
18755,1
18756,0
18757,0
18758,0
18759,0
18760,0
18761,0
18762,0
18763,0
18764,1
18765,0
18766,1
18767,0
18768,1
18769,1
18770,1
18771,1
18772,1
18773,0
18774,1
18775,1
18776,0
18777,0
18778,1
18779,0
18780,0
18781,1
18782,1
18783,0
18784,0
18785,1
18786,0
18787,0
18788,1
18789,0
18790,1
18791,1
18792,0
18793,0
18794,0
18795,0
18796,0
18797,1
18798,0
18799,1
18800,1
18801,1
18802,1
18803,0
18804,1
18805,0
18806,0
18807,1
18808,0
18809,1
18810,0
18811,0
18812,0
18813,0
18814,0
18815,1
18816,1
18817,0
18818,0
18819,0
18820,0
18821,0
18822,0
18823,1
18824,0
18825,1
18826,0
18827,0
18828,1
18829,0
18830,1
18831,1
18832,1
18833,1
18834,0
18835,0
18836,1
18837,1
18838,1
18839,1
18840,1
18841,1
18842,1
18843,0
18844,0
18845,1
18846,0
18847,0
18848,0
18849,0
18850,0
18851,1
18852,1
18853,0
18854,0
18855,1
18856,0
18857,1
18858,0
18859,0
18860,0
18861,1
18862,0
18863,0
18864,0
18865,1
18866,0
18867,0
18868,1
18869,1
18870,1
18871,0
18872,1
18873,1
18874,0
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,1
18885,1
18886,0
18887,0
18888,1
18889,0
18890,0
18891,1
18892,0
18893,0
18894,1
18895,1
18896,1
18897,1
18898,0
18899,1
18900,1
18901,0
18902,0
18903,1
18904,1
18905,1
18906,0
18907,0
18908,0
18909,1
18910,1
18911,1
18912,1
18913,0
18914,1
18915,1
18916,1
18917,0
18918,1
18919,0
18920,1
18921,0
18922,1
18923,0
18924,0
18925,0
18926,1
18927,0
18928,1
18929,0
18930,0
18931,1
18932,0
18933,1
18934,1
18935,1
18936,0
18937,0
18938,0
18939,1
18940,0
18941,0
18942,1
18943,0
18944,0
18945,0
18946,0
18947,0
18948,0
18949,1
18950,1
18951,1
18952,0
18953,1
18954,0
18955,0
18956,0
18957,1
18958,0
18959,1
18960,1
18961,0
18962,0
18963,1
18964,0
18965,1
18966,0
18967,1
18968,0
18969,1
18970,0
18971,0
18972,0
18973,0
18974,1
18975,0
18976,1
18977,0
18978,1
18979,1
18980,1
18981,0
18982,0
18983,0
18984,0
18985,0
18986,0
18987,1
18988,1
18989,0
18990,0
18991,1
18992,0
18993,1
18994,0
18995,1
18996,0
18997,0
18998,1
18999,0
19000,0
19001,1
19002,1
19003,0
19004,0
19005,0
19006,1
19007,0
19008,0
19009,1
19010,1
19011,0
19012,0
19013,0
19014,1
19015,1
19016,0
19017,1
19018,1
19019,0
19020,1
19021,1
19022,0
19023,0
19024,0
19025,0
19026,1
19027,0
19028,1
19029,1
19030,1
19031,0
19032,1
19033,1
19034,0
19035,0
19036,0
19037,0
19038,0
19039,1
19040,0
19041,1
19042,0
19043,0
19044,0
19045,1
19046,1
19047,0
19048,0
19049,0
19050,1
19051,0
19052,1
19053,1
19054,1
19055,0
19056,0
19057,0
19058,0
19059,0
19060,0
19061,1
19062,1
19063,0
19064,1
19065,1
19066,1
19067,0
19068,1
19069,1
19070,0
19071,1
19072,1
19073,1
19074,0
19075,1
19076,1
19077,1
19078,1
19079,0
19080,1
19081,1
19082,1
19083,0
19084,1
19085,0
19086,1
19087,0
19088,0
19089,0
19090,1
19091,1
19092,0
19093,1
19094,1
19095,0
19096,0
19097,0
19098,0
19099,0
19100,0
19101,1
19102,0
19103,1
19104,1
19105,0
19106,1
19107,1
19108,1
19109,0
19110,0
19111,0
19112,1
19113,0
19114,0
19115,1
19116,1
19117,0
19118,1
19119,0
19120,1
19121,1
19122,1
19123,0
19124,1
19125,1
19126,1
19127,0
19128,0
19129,1
19130,0
19131,1
19132,0
19133,0
19134,0
19135,0
19136,0
19137,0
19138,0
19139,0
19140,1
19141,0
19142,0
19143,1
19144,1
19145,1
19146,0
19147,1
19148,1
19149,1
19150,0
19151,0
19152,0
19153,1
19154,1
19155,0
19156,0
19157,1
19158,1
19159,0
19160,0
19161,1
19162,0
19163,1
19164,0
19165,1
19166,0
19167,0
19168,1
19169,0
19170,1
19171,1
19172,0
19173,1
19174,1
19175,0
19176,1
19177,0
19178,0
19179,1
19180,0
19181,1
19182,0
19183,0
19184,1
19185,1
19186,0
19187,1
19188,1
19189,0
19190,0
19191,1
19192,1
19193,0
19194,1
19195,0
19196,1
19197,0
19198,1
19199,0
19200,0
19201,0
19202,1
19203,0
19204,1
19205,0
19206,0
19207,0
19208,1
19209,0
19210,0
19211,1
19212,0
19213,1
19214,0
19215,1
19216,0
19217,1
19218,0
19219,1
19220,0
19221,1
19222,0
19223,0
19224,0
19225,0
19226,0
19227,1
19228,1
19229,1
19230,1
19231,1
19232,0
19233,0
19234,1
19235,1
19236,1
19237,1
19238,0
19239,0
19240,0
19241,0
19242,0
19243,0
19244,1
19245,0
19246,0
19247,1
19248,1
19249,1
19250,1
19251,0
19252,0
19253,1
19254,0
19255,1
19256,0
19257,0
19258,0
19259,0
19260,1
19261,0
19262,0
19263,0
19264,1
19265,0
19266,1
19267,1
19268,1
19269,1
19270,1
19271,1
19272,1
19273,0
19274,0
19275,0
19276,0
19277,1
19278,1
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,0
19286,1
19287,1
19288,0
19289,0
19290,0
19291,1
19292,1
19293,1
19294,0
19295,0
19296,1
19297,0
19298,0
19299,1
19300,0
19301,0
19302,0
19303,1
19304,1
19305,1
19306,0
19307,0
19308,1
19309,1
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,1
19317,1
19318,1
19319,1
19320,0
19321,1
19322,1
19323,0
19324,1
19325,0
19326,1
19327,1
19328,1
19329,1
19330,1
19331,0
19332,0
19333,1
19334,0
19335,0
19336,1
19337,0
19338,0
19339,1
19340,1
19341,0
19342,1
19343,1
19344,0
19345,1
19346,1
19347,0
19348,1
19349,0
19350,0
19351,1
19352,1
19353,0
19354,1
19355,0
19356,1
19357,1
19358,0
19359,1
19360,0
19361,0
19362,0
19363,1
19364,1
19365,1
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,1
19374,0
19375,1
19376,0
19377,1
19378,0
19379,0
19380,0
19381,0
19382,1
19383,1
19384,0
19385,1
19386,0
19387,0
19388,0
19389,0
19390,1
19391,1
19392,1
19393,0
19394,0
19395,1
19396,1
19397,0
19398,0
19399,1
19400,0
19401,0
19402,1
19403,0
19404,0
19405,1
19406,1
19407,1
19408,0
19409,0
19410,0
19411,0
19412,1
19413,1
19414,0
19415,1
19416,0
19417,1
19418,1
19419,0
19420,0
19421,1
19422,1
19423,1
19424,0
19425,1
19426,0
19427,0
19428,1
19429,1
19430,1
19431,1
19432,0
19433,0
19434,1
19435,0
19436,1
19437,1
19438,1
19439,0
19440,1
19441,0
19442,0
19443,1
19444,1
19445,0
19446,1
19447,0
19448,0
19449,0
19450,0
19451,1
19452,1
19453,0
19454,0
19455,1
19456,1
19457,0
19458,1
19459,0
19460,0
19461,0
19462,1
19463,0
19464,1
19465,0
19466,0
19467,1
19468,1
19469,1
19470,0
19471,0
19472,1
19473,0
19474,1
19475,0
19476,0
19477,0
19478,1
19479,0
19480,1
19481,0
19482,0
19483,0
19484,1
19485,0
19486,0
19487,0
19488,0
19489,0
19490,1
19491,0
19492,0
19493,1
19494,0
19495,1
19496,0
19497,1
19498,0
19499,0
19500,1
19501,0
19502,0
19503,1
19504,0
19505,0
19506,0
19507,0
19508,0
19509,0
19510,1
19511,0
19512,0
19513,0
19514,1
19515,0
19516,0
19517,0
19518,1
19519,0
19520,1
19521,1
19522,0
19523,1
19524,0
19525,1
19526,1
19527,1
19528,1
19529,0
19530,1
19531,1
19532,1
19533,1
19534,1
19535,0
19536,0
19537,1
19538,1
19539,0
19540,1
19541,0
19542,0
19543,0
19544,1
19545,0
19546,0
19547,0
19548,1
19549,0
19550,1
19551,0
19552,0
19553,1
19554,0
19555,1
19556,0
19557,1
19558,0
19559,0
19560,1
19561,1
19562,0
19563,1
19564,1
19565,0
19566,1
19567,0
19568,0
19569,1
19570,0
19571,0
19572,1
19573,1
19574,0
19575,0
19576,0
19577,0
19578,1
19579,1
19580,0
19581,0
19582,1
19583,0
19584,1
19585,1
19586,1
19587,1
19588,0
19589,1
19590,1
19591,1
19592,0
19593,1
19594,1
19595,1
19596,1
19597,0
19598,0
19599,0
19600,1
19601,1
19602,0
19603,0
19604,1
19605,1
19606,0
19607,0
19608,1
19609,0
19610,1
19611,1
19612,0
19613,0
19614,0
19615,1
19616,1
19617,0
19618,0
19619,0
19620,0
19621,1
19622,0
19623,1
19624,1
19625,0
19626,0
19627,1
19628,1
19629,1
19630,0
19631,0
19632,1
19633,1
19634,0
19635,0
19636,1
19637,0
19638,0
19639,1
19640,0
19641,0
19642,1
19643,1
19644,1
19645,0
19646,1
19647,1
19648,0
19649,1
19650,0
19651,1
19652,0
19653,0
19654,1
19655,0
19656,0
19657,1
19658,0
19659,1
19660,0
19661,0
19662,0
19663,1
19664,1
19665,0
19666,0
19667,1
19668,0
19669,1
19670,1
19671,1
19672,0
19673,0
19674,1
19675,0
19676,1
19677,0
19678,1
19679,0
19680,0
19681,0
19682,0
19683,0
19684,0
19685,0
19686,0
19687,1
19688,0
19689,1
19690,0
19691,1
19692,1
19693,0
19694,0
19695,0
19696,0
19697,1
19698,0
19699,0
19700,0
19701,0
19702,1
19703,0
19704,1
19705,1
19706,1
19707,0
19708,0
19709,0
19710,1
19711,0
19712,1
19713,0
19714,1
19715,0
19716,1
19717,1
19718,0
19719,0
19720,0
19721,1
19722,1
19723,0
19724,0
19725,1
19726,1
19727,1
19728,1
19729,1
19730,1
19731,1
19732,1
19733,0
19734,1
19735,0
19736,0
19737,1
19738,0
19739,1
19740,0
19741,0
19742,0
19743,0
19744,1
19745,1
19746,0
19747,0
19748,0
19749,1
19750,0
19751,1
19752,0
19753,0
19754,0
19755,1
19756,0
19757,1
19758,0
19759,1
19760,1
19761,1
19762,1
19763,1
19764,0
19765,0
19766,1
19767,0
19768,0
19769,1
19770,1
19771,1
19772,0
19773,1
19774,0
19775,1
19776,0
19777,1
19778,0
19779,0
19780,1
19781,0
19782,0
19783,0
19784,1
19785,1
19786,0
19787,0
19788,1
19789,0
19790,0
19791,1
19792,0
19793,0
19794,0
19795,0
19796,1
19797,1
19798,0
19799,0
19800,1
19801,0
19802,1
19803,0
19804,1
19805,0
19806,0
19807,0
19808,0
19809,1
19810,0
19811,1
19812,1
19813,1
19814,0
19815,0
19816,0
19817,1
19818,1
19819,0
19820,0
19821,1
19822,0
19823,1
19824,1
19825,1
19826,1
19827,1
19828,1
19829,0
19830,1
19831,1
19832,1
19833,1
19834,1
19835,0
19836,0
19837,1
19838,1
19839,0
19840,1
19841,1
19842,0
19843,0
19844,0
19845,0
19846,1
19847,0
19848,0
19849,1
19850,0
19851,1
19852,1
19853,1
19854,0
19855,1
19856,0
19857,0
19858,1
19859,1
19860,0
19861,0
19862,1
19863,0
19864,1
19865,0
19866,0
19867,1
19868,0
19869,1
19870,0
19871,0
19872,0
19873,0
19874,1
19875,0
19876,1
19877,0
19878,1
19879,0
19880,1
19881,1
19882,1
19883,0
19884,0
19885,1
19886,1
19887,0
19888,0
19889,1
19890,0
19891,1
19892,0
19893,0
19894,1
19895,0
19896,1
19897,1
19898,0
19899,0
19900,1
19901,0
19902,0
19903,1
19904,1
19905,0
19906,0
19907,0
19908,0
19909,0
19910,0
19911,0
19912,0
19913,0
19914,0
19915,1
19916,1
19917,0
19918,1
19919,0
19920,1
19921,0
19922,0
19923,1
19924,0
19925,0
19926,1
19927,1
19928,1
19929,0
19930,0
19931,0
19932,1
19933,1
19934,0
19935,1
19936,0
19937,1
19938,1
19939,1
19940,1
19941,0
19942,1
19943,1
19944,0
19945,1
19946,0
19947,0
19948,0
19949,0
19950,0
19951,0
19952,1
19953,0
19954,0
19955,0
19956,1
19957,0
19958,0
19959,0
19960,1
19961,0
19962,1
19963,0
19964,0
19965,0
19966,1
19967,1
19968,1
19969,0
19970,0
19971,0
19972,1
19973,0
19974,1
19975,0
19976,1
19977,0
19978,1
19979,0
19980,0
19981,0
19982,1
19983,1
19984,0
19985,0
19986,1
19987,1
19988,0
19989,1
19990,0
19991,1
19992,1
19993,0
19994,1
19995,1
19996,1
19997,0
19998,1
19999,0
20000,1
20001,0
20002,1
20003,0
20004,1
20005,1
20006,1
20007,1
20008,1
20009,1
20010,1
20011,0
20012,1
20013,0
20014,0
20015,0
20016,1
20017,0
20018,0
20019,0
20020,0
20021,1
20022,0
20023,0
20024,0
20025,1
20026,0
20027,1
20028,0
20029,0
20030,0
20031,0
20032,1
20033,1
20034,1
20035,1
20036,0
20037,1
20038,0
20039,0
20040,1
20041,1
20042,1
20043,1
20044,1
20045,0
20046,0
20047,1
20048,0
20049,0
20050,0
20051,0
20052,0
20053,0
20054,0
20055,1
20056,0
20057,1
20058,0
20059,0
20060,1
20061,1
20062,1
20063,0
20064,0
20065,1
20066,0
20067,1
20068,0
20069,0
20070,1
20071,0
20072,0
20073,0
20074,0
20075,0
20076,1
20077,0
20078,0
20079,1
20080,1
20081,0
20082,1
20083,1
20084,0
20085,0
20086,0
20087,0
20088,1
20089,1
20090,1
20091,1
20092,0
20093,0
20094,0
20095,0
20096,1
20097,1
20098,1
20099,1
20100,0
20101,0
20102,1
20103,0
20104,0
20105,1
20106,1
20107,1
20108,0
20109,0
20110,0
20111,1
20112,0
20113,0
20114,0
20115,0
20116,1
20117,1
20118,1
20119,1
20120,0
20121,0
20122,0
20123,1
20124,0
20125,1
20126,0
20127,0
20128,1
20129,1
20130,0
20131,0
20132,1
20133,0
20134,0
20135,0
20136,1
20137,1
20138,1
20139,0
20140,1
20141,0
20142,0
20143,1
20144,0
20145,1
20146,1
20147,0
20148,0
20149,0
20150,0
20151,1
20152,0
20153,1
20154,1
20155,1
20156,0
20157,1
20158,0
20159,1
20160,0
20161,1
20162,1
20163,0
20164,1
20165,1
20166,1
20167,0
20168,0
20169,0
20170,1
20171,1
20172,0
20173,1
20174,0
20175,0
20176,0
20177,0
20178,0
20179,0
20180,1
20181,1
20182,0
20183,1
20184,1
20185,1
20186,0
20187,0
20188,0
20189,0
20190,0
20191,1
20192,0
20193,0
20194,0
20195,1
20196,1
20197,0
20198,1
20199,0
20200,0
20201,0
20202,0
20203,1
20204,1
20205,1
20206,0
20207,0
20208,1
20209,1
20210,0
20211,1
20212,0
20213,1
20214,0
20215,1
20216,1
20217,0
20218,0
20219,0
20220,0
20221,1
20222,1
20223,1
20224,0
20225,0
20226,0
20227,1
20228,1
20229,0
20230,0
20231,0
20232,0
20233,0
20234,1
20235,0
20236,0
20237,1
20238,0
20239,0
20240,0
20241,1
20242,1
20243,0
20244,1
20245,1
20246,0
20247,1
20248,0
20249,0
20250,0
20251,0
20252,0
20253,1
20254,1
20255,0
20256,0
20257,1
20258,1
20259,0
20260,0
20261,0
20262,0
20263,0
20264,1
20265,0
20266,1
20267,0
20268,0
20269,1
20270,0
20271,0
20272,1
20273,1
20274,0
20275,0
20276,0
20277,1
20278,1
20279,0
20280,1
20281,0
20282,1
20283,1
20284,0
20285,1
20286,0
20287,0
20288,0
20289,0
20290,1
20291,0
20292,1
20293,1
20294,1
20295,1
20296,1
20297,0
20298,0
20299,0
20300,0
20301,1
20302,1
20303,0
20304,1
20305,1
20306,1
20307,0
20308,1
20309,1
20310,1
20311,0
20312,1
20313,1
20314,0
20315,0
20316,0
20317,1
20318,1
20319,0
20320,1
20321,0
20322,1
20323,0
20324,1
20325,1
20326,0
20327,0
20328,1
20329,0
20330,1
20331,1
20332,1
20333,0
20334,0
20335,1
20336,1
20337,0
20338,1
20339,0
20340,0
20341,1
20342,0
20343,0
20344,1
20345,0
20346,0
20347,0
20348,1
20349,1
20350,1
20351,1
20352,0
20353,0
20354,0
20355,1
20356,1
20357,1
20358,0
20359,0
20360,1
20361,0
20362,0
20363,1
20364,0
20365,1
20366,0
20367,1
20368,0
20369,0
20370,1
20371,1
20372,1
20373,0
20374,1
20375,1
20376,1
20377,0
20378,1
20379,1
20380,0
20381,0
20382,0
20383,0
20384,1
20385,0
20386,1
20387,0
20388,0
20389,1
20390,0
20391,0
20392,0
20393,0
20394,0
20395,1
20396,0
20397,1
20398,1
20399,1
20400,1
20401,0
20402,0
20403,0
20404,1
20405,1
20406,1
20407,1
20408,0
20409,0
20410,0
20411,0
20412,1
20413,1
20414,1
20415,1
20416,1
20417,1
20418,0
20419,1
20420,0
20421,1
20422,0
20423,0
20424,0
20425,0
20426,1
20427,0
20428,0
20429,0
20430,0
20431,1
20432,1
20433,0
20434,1
20435,0
20436,0
20437,0
20438,0
20439,1
20440,1
20441,1
20442,1
20443,1
20444,0
20445,0
20446,0
20447,1
20448,1
20449,1
20450,0
20451,1
20452,0
20453,1
20454,0
20455,1
20456,1
20457,1
20458,0
20459,1
20460,1
20461,1
20462,0
20463,0
20464,0
20465,0
20466,0
20467,1
20468,1
20469,1
20470,0
20471,0
20472,0
20473,0
20474,0
20475,0
20476,0
20477,1
20478,0
20479,0
20480,0
20481,0
20482,0
20483,1
20484,0
20485,1
20486,1
20487,1
20488,0
20489,1
20490,0
20491,1
20492,1
20493,1
20494,0
20495,0
20496,1
20497,0
20498,1
20499,0
20500,1
20501,0
20502,0
20503,0
20504,0
20505,1
20506,0
20507,0
20508,1
20509,1
20510,0
20511,1
20512,0
20513,0
20514,1
20515,1
20516,0
20517,0
20518,0
20519,0
20520,1
20521,1
20522,0
20523,0
20524,0
20525,1
20526,1
20527,1
20528,0
20529,0
20530,0
20531,0
20532,0
20533,1
20534,0
20535,1
20536,0
20537,1
20538,1
20539,1
20540,0
20541,1
20542,0
20543,1
20544,0
20545,0
20546,0
20547,0
20548,1
20549,0
20550,1
20551,0
20552,0
20553,1
20554,0
20555,1
20556,0
20557,1
20558,1
20559,1
20560,0
20561,0
20562,1
20563,0
20564,0
20565,1
20566,1
20567,1
20568,0
20569,0
20570,1
20571,0
20572,0
20573,0
20574,0
20575,1
20576,0
20577,0
20578,1
20579,0
20580,1
20581,1
20582,0
20583,0
20584,0
20585,0
20586,1
20587,0
20588,1
20589,0
20590,1
20591,1
20592,0
20593,0
20594,0
20595,1
20596,1
20597,0
20598,0
20599,0
20600,0
20601,0
20602,1
20603,1
20604,1
20605,0
20606,1
20607,1
20608,0
20609,1
20610,0
20611,1
20612,1
20613,1
20614,1
20615,1
20616,1
20617,0
20618,1
20619,0
20620,1
20621,1
20622,0
20623,0
20624,1
20625,0
20626,1
20627,0
20628,1
20629,0
20630,0
20631,1
20632,1
20633,0
20634,1
20635,1
20636,0
20637,1
20638,1
20639,1
20640,0
20641,0
20642,0
20643,0
20644,0
20645,0
20646,1
20647,1
20648,1
20649,0
20650,1
20651,1
20652,1
20653,1
20654,0
20655,0
20656,0
20657,1
20658,0
20659,0
20660,0
20661,1
20662,1
20663,1
20664,0
20665,0
20666,0
20667,0
20668,1
20669,1
20670,1
20671,1
20672,0
20673,0
20674,0
20675,0
20676,1
20677,1
20678,0
20679,0
20680,0
20681,0
20682,1
20683,0
20684,1
20685,0
20686,0
20687,0
20688,1
20689,1
20690,1
20691,1
20692,1
20693,0
20694,0
20695,0
20696,1
20697,1
20698,0
20699,1
20700,0
20701,1
20702,0
20703,1
20704,0
20705,1
20706,1
20707,1
20708,0
20709,0
20710,1
20711,0
20712,1
20713,1
20714,0
20715,1
20716,1
20717,0
20718,1
20719,1
20720,1
20721,1
20722,0
20723,1
20724,1
20725,1
20726,1
20727,0
20728,1
20729,0
20730,1
20731,0
20732,0
20733,1
20734,1
20735,0
20736,0
20737,1
20738,0
20739,0
20740,0
20741,1
20742,0
20743,1
20744,1
20745,0
20746,1
20747,0
20748,1
20749,0
20750,0
20751,1
20752,1
20753,0
20754,1
20755,0
20756,1
20757,0
20758,0
20759,1
20760,0
20761,0
20762,0
20763,0
20764,0
20765,1
20766,1
20767,0
20768,1
20769,0
20770,1
20771,0
20772,1
20773,0
20774,1
20775,0
20776,1
20777,0
20778,0
20779,0
20780,0
20781,0
20782,1
20783,1
20784,0
20785,1
20786,1
20787,0
20788,1
20789,1
20790,0
20791,1
20792,0
20793,0
20794,0
20795,0
20796,1
20797,1
20798,1
20799,1
20800,0
20801,0
20802,1
20803,0
20804,1
20805,0
20806,1
20807,0
20808,0
20809,0
20810,1
20811,1
20812,0
20813,0
20814,0
20815,0
20816,0
20817,1
20818,1
20819,0
20820,1
20821,1
20822,1
20823,1
20824,1
20825,1
20826,0
20827,1
20828,0
20829,0
20830,0
20831,0
20832,1
20833,0
20834,0
20835,0
20836,1
20837,0
20838,0
20839,0
20840,0
20841,1
20842,1
20843,0
20844,1
20845,1
20846,1
20847,0
20848,1
20849,1
20850,1
20851,1
20852,0
20853,0
20854,1
20855,0
20856,1
20857,1
20858,0
20859,1
20860,0
20861,1
20862,1
20863,0
20864,0
20865,0
20866,0
20867,1
20868,0
20869,0
20870,1
20871,1
20872,0
20873,0
20874,0
20875,0
20876,0
20877,0
20878,0
20879,1
20880,0
20881,0
20882,0
20883,1
20884,1
20885,1
20886,1
20887,0
20888,0
20889,0
20890,1
20891,0
20892,0
20893,0
20894,1
20895,1
20896,1
20897,0
20898,1
20899,0
20900,1
20901,1
20902,0
20903,0
20904,0
20905,0
20906,0
20907,1
20908,1
20909,1
20910,0
20911,0
20912,1
20913,1
20914,0
20915,1
20916,1
20917,0
20918,0
20919,1
20920,1
20921,1
20922,0
20923,1
20924,0
20925,0
20926,0
20927,0
20928,0
20929,1
20930,1
20931,1
20932,1
20933,0
20934,1
20935,1
20936,0
20937,1
20938,0
20939,0
20940,0
20941,1
20942,0
20943,1
20944,0
20945,1
20946,0
20947,1
20948,0
20949,1
20950,1
20951,0
20952,0
20953,0
20954,0
20955,1
20956,1
20957,1
20958,1
20959,0
20960,0
20961,0
20962,0
20963,0
20964,0
20965,0
20966,0
20967,1
20968,0
20969,0
20970,1
20971,1
20972,1
20973,1
20974,1
20975,1
20976,0
20977,0
20978,1
20979,0
20980,1
20981,0
20982,1
20983,0
20984,0
20985,1
20986,1
20987,0
20988,0
20989,1
20990,0
20991,1
20992,0
20993,1
20994,0
20995,1
20996,0
20997,1
20998,0
20999,0
21000,1
21001,0
21002,1
21003,0
21004,1
21005,1
21006,0
21007,0
21008,0
21009,0
21010,1
21011,0
21012,0
21013,1
21014,1
21015,0
21016,1
21017,1
21018,0
21019,0
21020,0
21021,1
21022,0
21023,0
21024,0
21025,0
21026,1
21027,1
21028,1
21029,0
21030,0
21031,1
21032,0
21033,0
21034,0
21035,0
21036,1
21037,1
21038,1
21039,0
